,0,1,2,3,target
307,0,21,113,2025,32.5
308,0,21,115,2018,94.4
309,0,21,115,2019,94.4
310,0,21,115,2020,94.4
311,0,21,115,2022,94.4
312,0,21,115,2023,94.4
313,0,21,115,2024,94.4
314,0,21,115,2025,94.4
315,0,21,117,2018,234.1
316,0,21,117,2019,234.1
317,0,21,117,2020,234.1
318,0,21,117,2021,234.1
319,0,21,117,2022,234.1
320,0,21,117,2023,234.1
321,0,21,117,2024,234.1
322,0,21,117,2025,234.1
323,0,21,119,2018,153.9
324,0,21,119,2019,153.9
325,0,21,119,2020,153.9
326,0,21,119,2021,153.9
327,0,21,119,2022,153.9
328,0,21,119,2024,153.9
329,0,21,119,2025,153.9
330,0,21,121,2018,4.9
331,0,21,121,2019,4.9
332,0,21,121,2020,4.9
333,0,21,121,2021,4.9
334,0,21,121,2022,4.9
335,0,21,121,2023,4.9
336,0,21,121,2025,4.9
337,0,21,123,2018,9.3
338,0,21,123,2019,9.3
339,0,21,125,2018,37.1
340,0,21,125,2019,37.1
341,0,21,125,2020,37.1
342,0,21,125,2021,37.1
343,0,21,125,2022,37.1
344,0,21,125,2023,37.1
345,0,21,125,2024,37.1
346,0,21,125,2025,37.1
347,0,21,127,2018,176.8
348,0,21,127,2019,176.8
349,0,21,127,2021,176.8
350,0,21,127,2025,176.8
351,0,21,129,2018,569.1
352,0,21,129,2019,569.1
353,0,21,129,2020,569.1
354,0,21,129,2021,569.1
355,0,21,129,2022,569.1
356,0,21,129,2023,569.1
357,0,21,129,2025,569.1
358,0,21,131,2018,87.9
359,0,21,131,2019,87.9
360,0,21,131,2020,87.9
361,0,21,131,2021,87.9
362,0,21,131,2022,87.9
363,0,21,131,2023,87.9
364,0,21,131,2024,87.9
365,0,21,131,2025,87.9
366,0,21,133,2018,3.9
367,0,21,133,2019,3.9
368,0,21,133,2020,3.9
369,0,21,133,2021,3.9
370,0,21,133,2022,3.9
371,0,21,133,2023,3.9
372,0,21,133,2024,3.9
373,0,21,133,2025,3.9
374,0,21,135,2018,26.6
375,0,21,135,2019,26.6
376,0,21,135,2024,26.6
377,0,21,135,2025,26.6
378,0,21,137,2018,3.3
379,0,21,137,2019,3.3
380,0,21,137,2020,3.3
381,0,21,137,2021,3.3
382,0,21,137,2022,3.3
383,0,21,137,2023,3.3
384,0,21,137,2024,3.3
385,0,21,137,2025,3.3
386,0,21,139,2018,45.3
387,0,21,139,2021,45.3
388,0,21,139,2022,45.3
389,0,21,139,2023,45.3
390,0,21,139,2024,45.3
391,0,21,141,2018,4.8
392,0,21,141,2019,4.8
393,0,21,141,2020,4.8
394,0,21,141,2022,4.8
395,0,21,141,2023,4.8
396,0,21,141,2024,4.8
397,0,21,143,2020,16.7
398,0,21,143,2021,16.7
399,0,21,143,2022,16.7
400,0,21,145,2018,11.7
401,0,21,145,2019,11.7
402,0,21,145,2020,11.7
403,0,21,145,2021,11.7
404,0,21,145,2022,11.7
405,0,21,145,2023,11.7
406,0,21,145,2024,11.7
407,0,21,145,2025,11.7
408,0,21,147,2018,47.1
409,0,21,147,2021,47.1
410,0,21,147,2022,47.1
411,0,21,151,2018,98.0
412,0,21,151,2019,98.0
413,0,21,151,2020,98.0
414,0,21,151,2021,98.0
415,0,21,151,2022,98.0
416,0,21,151,2023,98.0
417,0,21,151,2024,98.0
418,0,21,151,2025,98.0
419,0,21,153,2018,16.9
420,0,21,153,2019,16.9
421,0,21,153,2021,16.9
422,0,21,153,2023,16.9
423,0,21,153,2025,16.9
424,0,21,155,2018,34.4
425,0,21,155,2019,34.4
426,0,21,155,2020,34.4
427,0,21,155,2021,34.4
428,0,21,155,2022,34.4
429,0,21,155,2023,34.4
430,0,21,155,2024,34.4
431,0,21,155,2025,34.4
432,0,21,157,2019,8.7
433,0,21,157,2020,8.7
434,0,21,157,2021,8.7
435,0,21,157,2022,8.7
436,0,21,157,2025,8.7
437,0,21,159,2021,4.0
438,0,21,159,2023,4.0
439,0,21,159,2024,4.0
440,0,21,159,2025,4.0
441,0,21,161,2018,16.1
442,0,21,161,2019,16.1
443,0,21,161,2020,16.1
444,0,21,161,2021,16.1
445,0,21,161,2022,16.1
446,0,21,161,2023,16.1
447,0,21,161,2024,16.1
448,0,21,161,2025,16.1
449,0,21,163,2018,4.0
450,0,21,163,2020,4.0
451,0,21,163,2021,4.0
452,0,21,163,2022,4.0
453,0,21,163,2023,4.0
454,0,21,163,2024,4.0
455,0,21,163,2025,4.0
456,0,21,165,2018,3.9
457,0,21,165,2021,3.9
458,0,21,165,2025,3.9
459,0,21,167,2018,10.1
460,0,21,167,2019,10.1
461,0,21,167,2020,10.1
462,0,21,167,2022,10.1
463,0,21,167,2023,10.1
464,0,21,167,2024,10.1
465,0,21,167,2025,10.1
466,0,21,169,2018,33.8
467,0,21,171,2018,5.0
468,0,21,171,2025,5.0
469,0,21,173,2018,47.4
470,0,21,173,2019,47.4
471,0,21,173,2020,47.4
472,0,21,173,2021,47.4
473,0,21,173,2022,47.4
474,0,21,173,2023,47.4
475,0,21,173,2024,47.4
476,0,21,173,2025,47.4
477,0,21,175,2018,1.2
478,0,21,175,2019,1.2
479,0,21,175,2020,1.2
480,0,21,175,2025,1.2
481,0,21,177,2018,16.1
482,0,21,177,2019,16.1
483,0,21,177,2020,16.1
484,0,21,177,2021,16.1
485,0,21,177,2022,16.1
486,0,21,177,2023,16.1
487,0,21,177,2024,16.1
488,0,21,179,2018,23.1
489,0,21,179,2019,23.1
490,0,21,179,2020,23.1
491,0,21,179,2021,23.1
492,0,21,179,2022,23.1
493,0,21,179,2024,23.1
494,0,21,179,2025,23.1
495,0,21,181,2018,32.1
496,0,21,181,2019,32.1
497,0,21,181,2022,32.1
498,0,21,181,2023,32.1
499,0,21,181,2024,32.1
500,0,21,181,2025,32.1
501,0,21,183,2020,16.7
502,0,21,183,2021,16.7
503,0,21,183,2023,16.7
504,0,21,183,2024,16.7
505,0,21,183,2025,16.7
506,0,21,185,2018,16.6
507,0,21,185,2019,16.6
508,0,21,185,2020,16.6
509,0,21,185,2021,16.6
510,0,21,185,2022,16.6
511,0,21,185,2023,16.6
512,0,21,185,2024,16.6
513,0,21,185,2025,16.6
514,0,21,187,2018,3.6
515,0,21,187,2022,3.6
516,0,21,187,2023,3.6
517,0,21,187,2024,3.6
518,0,21,187,2025,3.6
519,0,21,189,2018,24.7
520,0,21,189,2019,24.7
521,0,21,189,2020,24.7
522,0,21,189,2021,24.7
523,0,21,191,2018,5.6
524,0,21,191,2019,5.6
525,0,21,191,2020,5.6
526,0,21,191,2021,5.6
527,0,21,191,2023,5.6
528,0,21,191,2025,5.6
529,0,21,193,2018,7.7
530,0,21,193,2019,7.7
531,0,21,193,2020,7.7
532,0,21,193,2021,7.7
533,0,21,193,2022,7.7
534,0,21,193,2023,7.7
535,0,21,193,2024,7.7
536,0,21,193,2025,7.7
537,0,21,195,2018,2.3
538,0,21,195,2019,2.3
539,0,21,195,2020,2.3
540,0,21,195,2021,2.3
541,0,21,195,2022,2.3
542,0,21,195,2023,2.3
543,0,21,195,2024,2.3
544,0,21,195,2025,2.3
545,0,21,197,2018,5.1
546,0,21,197,2019,5.1
547,0,21,197,2020,5.1
548,0,21,197,2021,5.1
549,0,21,197,2022,5.1
550,0,21,197,2023,5.1
551,0,21,197,2024,5.1
552,0,21,197,2025,5.1
553,0,21,199,2018,14.4
554,0,21,199,2020,14.4
555,0,21,199,2021,14.4
556,0,21,199,2022,14.4
557,0,21,199,2023,14.4
558,0,21,199,2024,14.4
559,0,21,199,2025,14.4
560,0,21,201,2018,74.7
561,0,21,201,2020,74.7
562,0,21,201,2023,74.7
563,0,21,203,2018,6.6
564,0,21,203,2019,6.6
565,0,21,203,2020,6.6
566,0,21,203,2021,6.6
567,0,21,203,2022,6.6
568,0,21,203,2023,6.6
569,0,21,203,2024,6.6
570,0,21,203,2025,6.6
571,0,21,205,2018,16.4
572,0,21,205,2019,16.4
573,0,21,205,2020,16.4
574,0,21,205,2021,16.4
575,0,21,205,2023,16.4
576,0,21,205,2024,16.4
577,0,21,205,2025,16.4
578,0,21,207,2018,5.2
579,0,21,207,2020,5.2
580,0,21,207,2025,5.2
581,0,21,209,2018,26.5
582,0,21,209,2020,26.5
583,0,21,209,2021,26.5
584,0,21,209,2022,26.5
585,0,21,209,2023,26.5
586,0,21,209,2024,26.5
587,0,21,209,2025,26.5
588,0,21,211,2018,19.6
589,0,21,211,2020,19.6
590,0,21,211,2021,19.6
591,0,21,211,2022,19.6
592,0,21,211,2023,19.6
593,0,21,211,2024,19.6
594,0,21,211,2025,19.6
595,0,21,213,2019,26.0
596,0,21,213,2020,26.0
597,0,21,213,2021,26.0
598,0,21,213,2022,26.0
599,0,21,213,2023,26.0
600,0,21,213,2024,26.0
601,0,21,215,2018,76.7
602,0,21,215,2021,76.7
603,0,21,215,2023,76.7
604,0,21,215,2024,76.7
605,0,21,217,2018,13.6
606,0,21,217,2019,13.6
607,0,21,217,2020,13.6
608,0,21,217,2022,13.6
609,0,21,217,2023,13.6
610,0,21,217,2024,13.6
611,0,21,217,2025,13.6
612,0,21,219,2019,20.2
613,0,21,221,2018,14.9
614,0,21,221,2020,14.9
615,0,21,221,2022,14.9
616,0,21,223,2021,4.0
617,0,21,223,2022,4.0
618,0,21,223,2024,4.0
619,0,21,223,2025,4.0
620,0,21,225,2024,19.2
621,0,21,227,2018,6.4
622,0,21,227,2019,6.4
623,0,21,227,2020,6.4
624,0,21,227,2021,6.4
625,0,21,227,2022,6.4
626,0,21,227,2023,6.4
627,0,21,227,2024,6.4
628,0,21,227,2025,6.4
629,0,21,229,2018,16.3
630,0,21,231,2018,6.0
631,0,21,231,2019,6.0
632,0,21,231,2020,6.0
633,0,21,231,2022,6.0
634,0,21,231,2023,6.0
635,0,21,231,2024,6.0
636,0,21,231,2025,6.0
637,0,21,233,2018,104.1
638,0,21,233,2020,104.1
639,0,21,233,2021,104.1
640,0,21,233,2022,104.1
641,0,21,233,2023,104.1
642,0,21,233,2024,104.1
643,0,21,235,2018,3.1
644,0,21,235,2019,3.1
645,0,21,235,2020,3.1
646,0,21,235,2021,3.1
647,0,21,235,2022,3.1
648,0,21,235,2023,3.1
649,0,21,235,2024,3.1
650,0,21,235,2025,3.1
651,0,21,237,2018,3.7
652,0,21,237,2019,3.7
653,0,21,237,2020,3.7
654,0,21,237,2021,3.7
655,0,21,237,2023,3.7
656,0,21,237,2025,3.7
657,0,21,239,2019,17.5
658,0,21,239,2020,17.5
659,0,21,239,2021,17.5
660,0,21,239,2022,17.5
661,0,21,239,2023,17.5
662,0,21,239,2024,17.5
663,0,21,239,2025,17.5
664,0,39,1,2018,39.6
665,0,39,1,2019,39.6
666,0,39,1,2020,39.6
667,0,39,1,2021,39.6
668,0,39,1,2022,39.6
669,0,39,1,2023,39.6
670,0,39,1,2024,39.6
671,0,39,1,2025,39.6
672,0,39,3,2018,506.4
673,0,39,3,2019,506.4
674,0,39,3,2020,506.4
675,0,39,3,2021,506.4
676,0,39,3,2022,506.4
677,0,39,3,2023,506.4
678,0,39,3,2024,506.4
679,0,39,3,2025,506.4
680,0,39,5,2018,117.9
681,0,39,5,2019,117.9
682,0,39,5,2020,117.9
683,0,39,5,2021,117.9
684,0,39,5,2022,117.9
685,0,39,5,2023,117.9
686,0,39,5,2024,117.9
687,0,39,5,2025,117.9
688,0,39,7,2018,237.4
689,0,39,7,2019,237.4
690,0,39,7,2020,237.4
691,0,39,7,2021,237.4
692,0,39,7,2022,237.4
693,0,39,7,2023,237.4
694,0,39,7,2024,237.4
695,0,39,7,2025,237.4
696,0,39,9,2018,20.1
697,0,39,9,2019,20.1
698,0,39,9,2020,20.1
699,0,39,9,2021,20.1
700,0,39,9,2022,20.1
701,0,39,9,2023,20.1
702,0,39,9,2024,20.1
703,0,39,9,2025,20.1
704,0,39,11,2018,27.9
705,0,39,11,2019,27.9
706,0,39,11,2021,27.9
707,0,39,11,2022,27.9
708,0,39,11,2023,27.9
709,0,39,11,2024,27.9
710,0,39,11,2025,27.9
711,0,39,13,2018,76.2
712,0,39,13,2019,76.2
713,0,39,13,2020,76.2
714,0,39,13,2022,76.2
715,0,39,13,2023,76.2
716,0,39,13,2024,76.2
717,0,39,13,2025,76.2
718,0,39,15,2018,27.6
719,0,39,15,2019,27.6
720,0,39,15,2020,27.6
721,0,39,15,2021,27.6
722,0,39,15,2022,27.6
723,0,39,15,2023,27.6
724,0,39,15,2024,27.6
725,0,39,15,2025,27.6
726,0,39,17,2018,505.2
727,0,39,17,2019,505.2
728,0,39,17,2020,505.2
729,0,39,17,2021,505.2
730,0,39,17,2022,505.2
731,0,39,17,2023,505.2
732,0,39,17,2024,505.2
733,0,39,17,2025,505.2
734,0,39,19,2018,86.2
735,0,39,19,2020,86.2
736,0,39,19,2021,86.2
737,0,39,19,2024,86.2
738,0,39,19,2025,86.2
739,0,39,21,2018,352.1
740,0,39,21,2020,352.1
741,0,39,21,2022,352.1
742,0,39,21,2023,352.1
743,0,39,21,2024,352.1
744,0,39,21,2025,352.1
745,0,39,23,2022,352.3
746,0,39,23,2023,352.3
747,0,39,23,2024,352.3
748,0,39,23,2025,352.3
749,0,39,25,2018,284.0
750,0,39,25,2019,284.0
751,0,39,25,2020,284.0
752,0,39,25,2021,284.0
753,0,39,25,2022,284.0
754,0,39,25,2023,284.0
755,0,39,25,2024,284.0
756,0,39,25,2025,284.0
757,0,39,27,2018,72.7
758,0,39,27,2019,72.7
759,0,39,27,2020,72.7
760,0,39,27,2021,72.7
761,0,39,27,2022,72.7
762,0,39,27,2023,72.7
763,0,39,27,2024,72.7
764,0,39,27,2025,72.7
765,0,39,29,2018,145.3
766,0,39,29,2019,145.3
767,0,39,29,2020,145.3
768,0,39,29,2021,145.3
769,0,39,29,2022,145.3
770,0,39,29,2023,145.3
771,0,39,29,2024,145.3
772,0,39,29,2025,145.3
773,0,39,31,2018,42.1
774,0,39,31,2019,42.1
775,0,39,31,2020,42.1
776,0,39,31,2021,42.1
777,0,39,31,2023,42.1
778,0,39,31,2024,42.1
779,0,39,31,2025,42.1
780,0,39,33,2018,47.1
781,0,39,33,2019,47.1
782,0,39,33,2020,47.1
783,0,39,33,2021,47.1
784,0,39,33,2022,47.1
785,0,39,33,2023,47.1
786,0,39,33,2024,47.1
787,0,39,33,2025,47.1
788,0,39,35,2018,1901.9
789,0,39,35,2019,1901.9
790,0,39,35,2020,1901.9
791,0,39,35,2021,1901.9
792,0,39,35,2022,1901.9
793,0,39,35,2023,1901.9
794,0,39,35,2024,1901.9
795,0,39,35,2025,1901.9
796,0,39,37,2018,339.0
797,0,39,37,2019,339.0
798,0,39,37,2020,339.0
799,0,39,37,2021,339.0
800,0,39,37,2022,339.0
801,0,39,37,2023,339.0
802,0,39,37,2024,339.0
803,0,39,37,2025,339.0
804,0,39,39,2018,79.7
805,0,39,39,2019,79.7
806,0,39,39,2020,79.7
807,0,39,39,2021,79.7
808,0,39,39,2022,79.7
809,0,39,39,2023,79.7
810,0,39,39,2024,79.7
811,0,39,39,2025,79.7
812,0,39,41,2018,118.6
813,0,39,41,2019,118.6
814,0,39,41,2020,118.6
815,0,39,41,2021,118.6
816,0,39,41,2022,118.6
817,0,39,41,2023,118.6
818,0,39,41,2024,118.6
819,0,39,41,2025,118.6
820,0,39,43,2018,125.7
821,0,39,43,2019,125.7
822,0,39,43,2020,125.7
823,0,39,43,2021,125.7
824,0,39,43,2022,125.7
825,0,39,43,2023,125.7
826,0,39,43,2024,125.7
827,0,39,43,2025,125.7
828,0,39,45,2018,1116.6
829,0,39,45,2019,1116.6
830,0,39,45,2020,1116.6
831,0,39,45,2021,1116.6
832,0,39,45,2022,1116.6
833,0,39,45,2023,1116.6
834,0,39,45,2024,1116.6
835,0,39,45,2025,1116.6
836,0,39,47,2019,644.1
837,0,39,47,2020,644.1
838,0,39,47,2022,644.1
839,0,39,47,2023,644.1
840,0,39,47,2024,644.1
841,0,39,47,2025,644.1
842,0,39,49,2018,740.4
843,0,39,49,2019,740.4
844,0,39,49,2020,740.4
845,0,39,49,2021,740.4
846,0,39,49,2022,740.4
847,0,39,49,2023,740.4
848,0,39,49,2024,740.4
849,0,39,49,2025,740.4
850,0,39,51,2018,15.1
851,0,39,51,2019,15.1
852,0,39,51,2020,15.1
853,0,39,51,2021,15.1
854,0,39,51,2022,15.1
855,0,39,51,2023,15.1
856,0,39,51,2024,15.1
857,0,39,51,2025,15.1
858,0,39,53,2018,1144.8
859,0,39,53,2019,1144.8
860,0,39,53,2020,1144.8
861,0,39,53,2021,1144.8
862,0,39,53,2022,1144.8
863,0,39,53,2023,1144.8
864,0,39,53,2024,1144.8
865,0,39,53,2025,1144.8
866,0,39,55,2018,47.0
867,0,39,55,2022,47.0
868,0,39,55,2023,47.0
869,0,39,55,2024,47.0
870,0,39,55,2025,47.0
871,0,39,57,2018,349.0
872,0,39,57,2019,349.0
873,0,39,57,2020,349.0
874,0,39,57,2021,349.0
875,0,39,57,2022,349.0
876,0,39,57,2023,349.0
877,0,39,57,2024,349.0
878,0,39,57,2025,349.0
879,0,39,59,2018,106.7
880,0,39,59,2020,106.7
881,0,39,59,2021,106.7
882,0,39,59,2022,106.7
883,0,39,59,2023,106.7
884,0,39,59,2024,106.7
885,0,39,59,2025,106.7
886,0,39,61,2018,4911.1
887,0,39,61,2019,4911.1
888,0,39,61,2020,4911.1
889,0,39,61,2021,4911.1
890,0,39,61,2022,4911.1
891,0,39,61,2023,4911.1
892,0,39,61,2024,4911.1
893,0,39,61,2025,4911.1
894,0,39,63,2018,661.3
895,0,39,63,2019,661.3
896,0,39,63,2020,661.3
897,0,39,63,2021,661.3
898,0,39,63,2022,661.3
899,0,39,63,2023,661.3
900,0,39,63,2024,661.3
901,0,39,63,2025,661.3
902,0,39,65,2018,25.8
903,0,39,65,2019,25.8
904,0,39,65,2020,25.8
905,0,39,65,2022,25.8
906,0,39,65,2023,25.8
907,0,39,65,2024,25.8
908,0,39,65,2025,25.8
909,0,39,67,2024,58.6
910,0,39,67,2025,58.6
911,0,39,69,2019,199.4
912,0,39,69,2020,199.4
913,0,39,69,2023,199.4
914,0,39,69,2024,199.4
915,0,39,71,2018,75.0
916,0,39,71,2019,75.0
917,0,39,71,2020,75.0
918,0,39,71,2021,75.0
919,0,39,71,2022,75.0
920,0,39,71,2023,75.0
921,0,39,71,2024,75.0
922,0,39,71,2025,75.0
923,0,39,73,2021,12.0
924,0,39,73,2022,12.0
925,0,39,73,2023,12.0
926,0,39,73,2024,12.0
927,0,39,73,2025,12.0
928,0,39,75,2018,12.4
