,target,0,1,2,3,4,5,6,7,8,9
54,8.084999999999999,17.036666666666665,5.525,4.916666666666666,12.441666666666666,6.11,5.515,5.871666666666667,5.834999999999999,8.86,6.633333333333335
55,8.084999999999999,17.036666666666665,5.525,4.916666666666666,12.441666666666666,6.11,5.515,5.871666666666667,5.834999999999999,8.86,6.633333333333335
56,8.084999999999999,17.036666666666665,5.525,4.916666666666666,12.441666666666666,6.11,5.515,5.871666666666667,5.834999999999999,8.86,6.633333333333335
57,77.58833333333334,102.51666666666668,98.81833333333333,149.60222222222222,75.80666666666666,74.9952380952381,86.525,138.94166666666666,52.885000000000005,109.425,94.71666666666667
58,77.58833333333334,102.51666666666668,98.81833333333333,149.60222222222222,75.80666666666666,74.9952380952381,86.525,138.94166666666666,52.885000000000005,109.425,94.71666666666667
59,77.58833333333334,102.51666666666668,98.81833333333333,149.60222222222222,75.80666666666666,74.9952380952381,86.525,138.94166666666666,52.885000000000005,109.425,94.71666666666667
60,73.55833333333332,63.30166666666666,57.14666666666666,74.85333333333332,60.23333333333333,62.04166666666667,71.94666666666667,83.66499999999999,88.75333333333334,69.25,74.71666666666667
61,73.55833333333332,63.30166666666666,57.14666666666666,74.85333333333332,60.23333333333333,62.04166666666667,71.94666666666667,83.66499999999999,88.75333333333334,69.25,74.71666666666667
62,76.63166666666667,71.80833333333334,82.70833333333333,86.66666666666667,74.93333333333332,75.86666666666667,70.12499999999999,54.133333333333326,131.7,84.52000000000001,77.46666666666667
63,76.63166666666667,71.80833333333334,82.70833333333333,86.66666666666667,74.93333333333332,75.86666666666667,70.12499999999999,54.133333333333326,131.7,84.52000000000001,77.46666666666667
64,63.3,88.2,53.12142857142858,82.2,37.980000000000004,62.7,95.08666666666667,56.17,71.66666666666667,52.2,90.43333333333334
65,63.3,88.2,53.12142857142858,82.2,37.980000000000004,62.7,95.08666666666667,56.17,71.66666666666667,52.2,90.43333333333334
66,122.74166666666667,117.34166666666665,266.9916666666667,96.29166666666666,187.45000000000002,140.15166666666667,155.95166666666668,185.60095238095238,125.69000000000001,120.20666666666666,138.375
67,122.74166666666667,117.34166666666665,266.9916666666667,96.29166666666666,187.45000000000002,140.15166666666667,155.95166666666668,185.60095238095238,125.69000000000001,120.20666666666666,138.375
68,122.74166666666667,117.34166666666665,266.9916666666667,96.29166666666666,187.45000000000002,140.15166666666667,155.95166666666668,185.60095238095238,125.69000000000001,120.20666666666666,138.375
69,83.51809523809524,76.95857142857142,103.70222222222222,81.56833333333334,59.46666666666666,53.85666666666666,123.94666666666669,117.30000000000003,161.2,158.81333333333333,148.73333333333332
70,83.51809523809524,76.95857142857142,103.70222222222222,81.56833333333334,59.46666666666666,53.85666666666666,123.94666666666669,117.30000000000003,161.2,158.81333333333333,148.73333333333332
71,83.51809523809524,76.95857142857142,103.70222222222222,81.56833333333334,59.46666666666666,53.85666666666666,123.94666666666669,117.30000000000003,161.2,158.81333333333333,148.73333333333332
72,79.45,53.466666666666676,109.025,87.25,67.84285714285714,63.705,80.9,73.75,67.75,75.13214285714285,89.85
73,79.45,53.466666666666676,109.025,87.25,67.84285714285714,63.705,80.9,73.75,67.75,75.13214285714285,89.85
74,79.45,53.466666666666676,109.025,87.25,67.84285714285714,63.705,80.9,73.75,67.75,75.13214285714285,89.85
75,61.715714285714284,46.16333333333334,41.56,53.31666666666668,52.87142857142858,51.54166666666667,33.172222222222224,46.825,110.095,64.385,46.52666666666667
76,61.715714285714284,46.16333333333334,41.56,53.31666666666668,52.87142857142858,51.54166666666667,33.172222222222224,46.825,110.095,64.385,46.52666666666667
77,61.715714285714284,46.16333333333334,41.56,53.31666666666668,52.87142857142858,51.54166666666667,33.172222222222224,46.825,110.095,64.385,46.52666666666667
78,39.75,46.155,48.513333333333335,46.19666666666667,39.38928571428572,46.59047619047619,48.18666666666667,47.233333333333334,47.69166666666667,60.70333333333333,58.051190476190484
79,39.75,46.155,48.513333333333335,46.19666666666667,39.38928571428572,46.59047619047619,48.18666666666667,47.233333333333334,47.69166666666667,60.70333333333333,58.051190476190484
80,39.75,46.155,48.513333333333335,46.19666666666667,39.38928571428572,46.59047619047619,48.18666666666667,47.233333333333334,47.69166666666667,60.70333333333333,58.051190476190484
81,50.034166666666664,71.09166666666667,86.91666666666666,83.29166666666666,61.49666666666667,85.19333333333333,65.52214285714285,90.73333333333332,77.92333333333333,93.16309523809522,73.46666666666667
82,50.034166666666664,71.09166666666667,86.91666666666666,83.29166666666666,61.49666666666667,85.19333333333333,65.52214285714285,90.73333333333332,77.92333333333333,93.16309523809522,73.46666666666667
83,50.034166666666664,71.09166666666667,86.91666666666666,83.29166666666666,61.49666666666667,85.19333333333333,65.52214285714285,90.73333333333332,77.92333333333333,93.16309523809522,73.46666666666667
84,109.43333333333332,154.14333333333332,108.75333333333333,64.01142857142857,123.53333333333335,126.38,90.48809523809523,74.38333333333334,109.24047619047619,135.81166666666667,115.31500000000001
85,109.43333333333332,154.14333333333332,108.75333333333333,64.01142857142857,123.53333333333335,126.38,90.48809523809523,74.38333333333334,109.24047619047619,135.81166666666667,115.31500000000001
86,109.43333333333332,154.14333333333332,108.75333333333333,64.01142857142857,123.53333333333335,126.38,90.48809523809523,74.38333333333334,109.24047619047619,135.81166666666667,115.31500000000001
87,38.65,66.48690476190475,62.62166666666667,78.23333333333333,84.31333333333332,105.26666666666665,93.21944444444445,68.13333333333333,77.49166666666666,58.45,81.80357142857143
88,38.65,66.48690476190475,62.62166666666667,78.23333333333333,84.31333333333332,105.26666666666665,93.21944444444445,68.13333333333333,77.49166666666666,58.45,81.80357142857143
89,38.65,66.48690476190475,62.62166666666667,78.23333333333333,84.31333333333332,105.26666666666665,93.21944444444445,68.13333333333333,77.49166666666666,58.45,81.80357142857143
90,102.46,131.57833333333335,146.30333333333334,114.45357142857142,111.25,131.54333333333335,121.60666666666665,128.18166666666667,123.95714285714287,86.25166666666667,134.46666666666667
91,102.46,131.57833333333335,146.30333333333334,114.45357142857142,111.25,131.54333333333335,121.60666666666665,128.18166666666667,123.95714285714287,86.25166666666667,134.46666666666667
92,102.46,131.57833333333335,146.30333333333334,114.45357142857142,111.25,131.54333333333335,121.60666666666665,128.18166666666667,123.95714285714287,86.25166666666667,134.46666666666667
93,77.4952380952381,85.41666666666666,96.36333333333333,91.89023809523809,87.85476190476192,71.51833333333335,82.625,69.24285714285715,71.16666666666666,85.07357142857144,105.975
94,77.4952380952381,85.41666666666666,96.36333333333333,91.89023809523809,87.85476190476192,71.51833333333335,82.625,69.24285714285715,71.16666666666666,85.07357142857144,105.975
95,77.4952380952381,85.41666666666666,96.36333333333333,91.89023809523809,87.85476190476192,71.51833333333335,82.625,69.24285714285715,71.16666666666666,85.07357142857144,105.975
96,23.763333333333332,21.113333333333333,23.266666666666666,26.291666666666664,21.01666666666667,20.446666666666665,19.724999999999998,16.483333333333334,24.733333333333334,25.267619047619046,24.106666666666666
97,23.763333333333332,21.113333333333333,23.266666666666666,26.291666666666664,21.01666666666667,20.446666666666665,19.724999999999998,16.483333333333334,24.733333333333334,25.267619047619046,24.106666666666666
98,12.349523809523811,11.799999999999999,11.611666666666668,8.693333333333333,7.939285714285714,13.783333333333331,13.282142857142855,8.714285714285714,12.681190476190476,15.36,13.022619047619049
99,12.349523809523811,11.799999999999999,11.611666666666668,8.693333333333333,7.939285714285714,13.783333333333331,13.282142857142855,8.714285714285714,12.681190476190476,15.36,13.022619047619049
100,12.349523809523811,11.799999999999999,11.611666666666668,8.693333333333333,7.939285714285714,13.783333333333331,13.282142857142855,8.714285714285714,12.681190476190476,15.36,13.022619047619049
101,27.241666666666667,17.6,16.833333333333336,23.3,19.01666666666667,12.28,11.676666666666666,17.436666666666667,15.15,20.4,20.849999999999998
102,27.241666666666667,17.6,16.833333333333336,23.3,19.01666666666667,12.28,11.676666666666666,17.436666666666667,15.15,20.4,20.849999999999998
103,27.241666666666667,17.6,16.833333333333336,23.3,19.01666666666667,12.28,11.676666666666666,17.436666666666667,15.15,20.4,20.849999999999998
104,5.053333333333333,11.191666666666666,5.216666666666667,6.1,8.396666666666667,11.616666666666669,5.573333333333334,8.549999999999999,5.585,9.316666666666666,6.511666666666668
105,5.053333333333333,11.191666666666666,5.216666666666667,6.1,8.396666666666667,11.616666666666669,5.573333333333334,8.549999999999999,5.585,9.316666666666666,6.511666666666668
106,5.053333333333333,11.191666666666666,5.216666666666667,6.1,8.396666666666667,11.616666666666669,5.573333333333334,8.549999999999999,5.585,9.316666666666666,6.511666666666668
107,5.998333333333333,9.558333333333334,8.044999999999998,13.716666666666669,10.633333333333335,7.4799999999999995,9.178333333333333,8.386666666666667,6.775,8.786666666666667,7.734999999999999
108,5.998333333333333,9.558333333333334,8.044999999999998,13.716666666666669,10.633333333333335,7.4799999999999995,9.178333333333333,8.386666666666667,6.775,8.786666666666667,7.734999999999999
109,5.998333333333333,9.558333333333334,8.044999999999998,13.716666666666669,10.633333333333335,7.4799999999999995,9.178333333333333,8.386666666666667,6.775,8.786666666666667,7.734999999999999
110,80.73333333333333,78.08571428571429,128.7111111111111,65.36333333333333,125.50333333333333,75.08666666666667,129.09666666666666,54.589999999999996,18.54,99.61333333333333,97.18333333333332
111,80.73333333333333,78.08571428571429,128.7111111111111,65.36333333333333,125.50333333333333,75.08666666666667,129.09666666666666,54.589999999999996,18.54,99.61333333333333,97.18333333333332
112,80.73333333333333,78.08571428571429,128.7111111111111,65.36333333333333,125.50333333333333,75.08666666666667,129.09666666666666,54.589999999999996,18.54,99.61333333333333,97.18333333333332
113,155.60999999999999,86.3125,85.56190476190476,64.52000000000001,84.88,117.00571428571429,145.8,117.06499999999998,84.03999999999999,133.1,114.795
114,155.60999999999999,86.3125,85.56190476190476,64.52000000000001,84.88,117.00571428571429,145.8,117.06499999999998,84.03999999999999,133.1,114.795
115,155.60999999999999,86.3125,85.56190476190476,64.52000000000001,84.88,117.00571428571429,145.8,117.06499999999998,84.03999999999999,133.1,114.795
116,83.01666666666667,89.03,82.21666666666667,57.054761904761904,94.95690476190477,51.760714285714286,92.20333333333333,89.65,81.83666666666666,79.55833333333332,70.475
117,83.01666666666667,89.03,82.21666666666667,57.054761904761904,94.95690476190477,51.760714285714286,92.20333333333333,89.65,81.83666666666666,79.55833333333332,70.475
118,83.01666666666667,89.03,82.21666666666667,57.054761904761904,94.95690476190477,51.760714285714286,92.20333333333333,89.65,81.83666666666666,79.55833333333332,70.475
119,85.47333333333333,75.06666666666668,67.07333333333334,87.58,84.36666666666667,69.64166666666668,61.08888888888889,112.30666666666666,60.45,104.41428571428571,74.225
120,85.47333333333333,75.06666666666668,67.07333333333334,87.58,84.36666666666667,69.64166666666668,61.08888888888889,112.30666666666666,60.45,104.41428571428571,74.225
121,85.47333333333333,75.06666666666668,67.07333333333334,87.58,84.36666666666667,69.64166666666668,61.08888888888889,112.30666666666666,60.45,104.41428571428571,74.225
122,97.245,76.59285714285714,95.01,81.135,78.75999999999999,64.795,71.375,85.095,60.379999999999995,86.2,84.095
123,97.245,76.59285714285714,95.01,81.135,78.75999999999999,64.795,71.375,85.095,60.379999999999995,86.2,84.095
124,97.245,76.59285714285714,95.01,81.135,78.75999999999999,64.795,71.375,85.095,60.379999999999995,86.2,84.095
125,77.93333333333332,68.08333333333333,67.74,61.69499999999999,74.71666666666667,90.84166666666667,69.34166666666667,55.83,49.13916666666667,78.1375,61.83833333333333
126,77.93333333333332,68.08333333333333,67.74,61.69499999999999,74.71666666666667,90.84166666666667,69.34166666666667,55.83,49.13916666666667,78.1375,61.83833333333333
127,77.93333333333332,68.08333333333333,67.74,61.69499999999999,74.71666666666667,90.84166666666667,69.34166666666667,55.83,49.13916666666667,78.1375,61.83833333333333
128,45.55,42.48571428571428,40.07,40.525,48.885000000000005,41.30571428571428,43.989999999999995,44.66166666666667,39.89,36.03571428571429,46.2
129,45.55,42.48571428571428,40.07,40.525,48.885000000000005,41.30571428571428,43.989999999999995,44.66166666666667,39.89,36.03571428571429,46.2
130,45.55,42.48571428571428,40.07,40.525,48.885000000000005,41.30571428571428,43.989999999999995,44.66166666666667,39.89,36.03571428571429,46.2
131,32.8,40.6,21.816666666666666,39.68333333333333,33.10333333333334,21.446666666666665,15.693333333333333,39.663333333333334,27.816666666666663,22.65,30.439999999999998
132,32.8,40.6,21.816666666666666,39.68333333333333,33.10333333333334,21.446666666666665,15.693333333333333,39.663333333333334,27.816666666666663,22.65,30.439999999999998
133,21.31818181818182,34.9,11.32,19.4,18.28,10.077142857142857,11.8,8.2,11.242857142857144,10.916666666666668,12.205000000000002
134,21.31818181818182,34.9,11.32,19.4,18.28,10.077142857142857,11.8,8.2,11.242857142857144,10.916666666666668,12.205000000000002
135,21.31818181818182,34.9,11.32,19.4,18.28,10.077142857142857,11.8,8.2,11.242857142857144,10.916666666666668,12.205000000000002
136,30.21666666666666,20.684523809523807,20.35,21.05,25.875,26.53333333333333,16.116666666666667,19.420833333333334,21.15,25.558333333333334,25.116666666666667
137,30.21666666666666,20.684523809523807,20.35,21.05,25.875,26.53333333333333,16.116666666666667,19.420833333333334,21.15,25.558333333333334,25.116666666666667
138,16.15,40.49619047619048,30.383333333333333,20.30833333333333,20.988333333333333,27.141666666666662,25.660000000000004,19.539166666666667,18.22833333333333,21.091666666666665,21.55
139,16.15,40.49619047619048,30.383333333333333,20.30833333333333,20.988333333333333,27.141666666666662,25.660000000000004,19.539166666666667,18.22833333333333,21.091666666666665,21.55
140,16.15,40.49619047619048,30.383333333333333,20.30833333333333,20.988333333333333,27.141666666666662,25.660000000000004,19.539166666666667,18.22833333333333,21.091666666666665,21.55
141,24.633333333333333,38.805,49.980000000000004,47.10666666666666,21.566666666666666,27.22,24.45,25.58833333333333,29.605,25.30095238095238,20.633333333333333
142,24.633333333333333,38.805,49.980000000000004,47.10666666666666,21.566666666666666,27.22,24.45,25.58833333333333,29.605,25.30095238095238,20.633333333333333
143,24.633333333333333,38.805,49.980000000000004,47.10666666666666,21.566666666666666,27.22,24.45,25.58833333333333,29.605,25.30095238095238,20.633333333333333
144,16.176666666666666,26.916666666666668,20.833333333333336,30.054285714285715,17.206666666666667,16.233333333333334,20.134999999999998,19.778333333333332,21.006666666666668,15.52857142857143,19.95333333333333
145,16.176666666666666,26.916666666666668,20.833333333333336,30.054285714285715,17.206666666666667,16.233333333333334,20.134999999999998,19.778333333333332,21.006666666666668,15.52857142857143,19.95333333333333
146,16.176666666666666,26.916666666666668,20.833333333333336,30.054285714285715,17.206666666666667,16.233333333333334,20.134999999999998,19.778333333333332,21.006666666666668,15.52857142857143,19.95333333333333
147,35.416666666666664,51.20166666666667,33.95,54.358333333333334,31.74666666666667,38.458333333333336,36.553333333333335,40.009523809523806,32.43523809523809,36.35,44.900000000000006
148,35.416666666666664,51.20166666666667,33.95,54.358333333333334,31.74666666666667,38.458333333333336,36.553333333333335,40.009523809523806,32.43523809523809,36.35,44.900000000000006
149,35.416666666666664,51.20166666666667,33.95,54.358333333333334,31.74666666666667,38.458333333333336,36.553333333333335,40.009523809523806,32.43523809523809,36.35,44.900000000000006
150,6.531666666666666,15.041666666666666,11.576666666666664,7.091666666666667,8.204166666666666,4.99,4.985476190476191,7.964761904761905,7.245,8.583333333333332,7.776666666666668
151,6.531666666666666,15.041666666666666,11.576666666666664,7.091666666666667,8.204166666666666,4.99,4.985476190476191,7.964761904761905,7.245,8.583333333333332,7.776666666666668
152,6.531666666666666,15.041666666666666,11.576666666666664,7.091666666666667,8.204166666666666,4.99,4.985476190476191,7.964761904761905,7.245,8.583333333333332,7.776666666666668
153,15.936904761904762,8.466666666666667,13.511666666666667,8.825,13.041666666666668,9.421666666666667,11.175,14.052380952380952,14.75,14.8,12.425
154,15.936904761904762,8.466666666666667,13.511666666666667,8.825,13.041666666666668,9.421666666666667,11.175,14.052380952380952,14.75,14.8,12.425
155,15.936904761904762,8.466666666666667,13.511666666666667,8.825,13.041666666666668,9.421666666666667,11.175,14.052380952380952,14.75,14.8,12.425
156,8.853333333333335,6.416666666666667,8.473333333333333,6.903333333333333,7.033333333333334,7.893333333333333,6.941666666666667,6.258571428571429,7.236666666666666,7.138333333333334,9.354166666666668
157,8.853333333333335,6.416666666666667,8.473333333333333,6.903333333333333,7.033333333333334,7.893333333333333,6.941666666666667,6.258571428571429,7.236666666666666,7.138333333333334,9.354166666666668
158,8.853333333333335,6.416666666666667,8.473333333333333,6.903333333333333,7.033333333333334,7.893333333333333,6.941666666666667,6.258571428571429,7.236666666666666,7.138333333333334,9.354166666666668
159,7.9799999999999995,6.866666666666667,8.675,7.769999999999999,8.89,7.779999999999999,7.8,6.653571428571428,7.475,9.989999999999998,9.294166666666666
160,7.9799999999999995,6.866666666666667,8.675,7.769999999999999,8.89,7.779999999999999,7.8,6.653571428571428,7.475,9.989999999999998,9.294166666666666
161,7.9799999999999995,6.866666666666667,8.675,7.769999999999999,8.89,7.779999999999999,7.8,6.653571428571428,7.475,9.989999999999998,9.294166666666666
162,6.4733333333333345,7.109999999999999,8.833333333333334,8.766666666666667,8.8,7.226190476190477,6.5583333333333345,8.9,6.416666666666666,5.9,6.666666666666667
163,6.4733333333333345,7.109999999999999,8.833333333333334,8.766666666666667,8.8,7.226190476190477,6.5583333333333345,8.9,6.416666666666666,5.9,6.666666666666667
164,7.501666666666667,5.648333333333333,7.935555555555554,8.190476190476192,6.29,7.201190476190478,10.325,6.741666666666667,6.955,9.052857142857142,7.242857142857143
165,7.501666666666667,5.648333333333333,7.935555555555554,8.190476190476192,6.29,7.201190476190478,10.325,6.741666666666667,6.955,9.052857142857142,7.242857142857143
166,7.501666666666667,5.648333333333333,7.935555555555554,8.190476190476192,6.29,7.201190476190478,10.325,6.741666666666667,6.955,9.052857142857142,7.242857142857143
167,29.75,23.376666666666665,29.776666666666664,35.035000000000004,33.138333333333335,38.291666666666664,28.905,30.27166666666667,27.6,38.688095238095244,38.95
168,29.75,23.376666666666665,29.776666666666664,35.035000000000004,33.138333333333335,38.291666666666664,28.905,30.27166666666667,27.6,38.688095238095244,38.95
169,29.75,23.376666666666665,29.776666666666664,35.035000000000004,33.138333333333335,38.291666666666664,28.905,30.27166666666667,27.6,38.688095238095244,38.95
170,10.496666666666666,8.825,8.733333333333334,6.266666666666666,8.566666666666666,11.65,8.983333333333333,7.4,12.2,6.542857142857143,7.08
171,10.496666666666666,8.825,8.733333333333334,6.266666666666666,8.566666666666666,11.65,8.983333333333333,7.4,12.2,6.542857142857143,7.08
172,27.0,16.167857142857144,19.460714285714285,27.75,20.89,28.93,25.06,27.43,24.965714285714288,20.36,25.14
173,27.0,16.167857142857144,19.460714285714285,27.75,20.89,28.93,25.06,27.43,24.965714285714288,20.36,25.14
174,27.0,16.167857142857144,19.460714285714285,27.75,20.89,28.93,25.06,27.43,24.965714285714288,20.36,25.14
175,26.244285714285716,25.756666666666668,23.80952380952381,19.765,15.276666666666666,32.125,27.169999999999998,27.496666666666663,24.600714285714286,29.064999999999998,25.946666666666665
176,26.244285714285716,25.756666666666668,23.80952380952381,19.765,15.276666666666666,32.125,27.169999999999998,27.496666666666663,24.600714285714286,29.064999999999998,25.946666666666665
177,26.244285714285716,25.756666666666668,23.80952380952381,19.765,15.276666666666666,32.125,27.169999999999998,27.496666666666663,24.600714285714286,29.064999999999998,25.946666666666665
178,8.899999999999999,13.333333333333332,13.1,10.141666666666666,10.513333333333334,8.55,10.15,7.533333333333334,8.933333333333334,8.5,16.166666666666664
179,8.899999999999999,13.333333333333332,13.1,10.141666666666666,10.513333333333334,8.55,10.15,7.533333333333334,8.933333333333334,8.5,16.166666666666664
180,16.933333333333334,19.041666666666668,27.7,15.0,14.0,13.95,25.441666666666666,15.4,10.75,9.766666666666666,14.933333333333332
