,target,0,1,2,3,4,5,6,7,8,9
17,9.311666667,18.08,10.485,13.40333333,10.3,11.27738095,8.425,11.22904762,19.36761905,13.79166667,8.471666667
18,9.311666667,18.08,10.485,13.40333333,10.3,11.27738095,8.425,11.22904762,19.36761905,13.79166667,8.471666667
19,9.311666667,18.08,10.485,13.40333333,10.3,11.27738095,8.425,11.22904762,19.36761905,13.79166667,8.471666667
20,6.428333333,6.001666667,7.597619048,7.683333333,8.005238095,8.533333333,5.921666667,4.626666667,5.966666667,12.75,7.095
21,6.428333333,6.001666667,7.597619048,7.683333333,8.005238095,8.533333333,5.921666667,4.626666667,5.966666667,12.75,7.095
22,6.428333333,6.001666667,7.597619048,7.683333333,8.005238095,8.533333333,5.921666667,4.626666667,5.966666667,12.75,7.095
23,6.445,10.73166667,9.34,10.81642857,13.975,7.153333333,10.82166667,6.488333333,5.353333333,17.35083333,13.57666667
24,6.445,10.73166667,9.34,10.81642857,13.975,7.153333333,10.82166667,6.488333333,5.353333333,17.35083333,13.57666667
25,6.445,10.73166667,9.34,10.81642857,13.975,7.153333333,10.82166667,6.488333333,5.353333333,17.35083333,13.57666667
26,1.1,4.633333333,1.16,1,1.6,1,1,1.66,1.42,1,1.15
27,24.26666667,39.2,41.415,29.91333333,39.27380952,25.49166667,44.75333333,22.63333333,33.70428571,27.76333333,28.78333333
28,24.26666667,39.2,41.415,29.91333333,39.27380952,25.49166667,44.75333333,22.63333333,33.70428571,27.76333333,28.78333333
29,36.825,68.675,53.42666667,43.43,34.03666667,46.65,37.85,22.8447619,28.835,28.935,26.945
30,36.825,68.675,53.42666667,43.43,34.03666667,46.65,37.85,22.8447619,28.835,28.935,26.945
31,36.825,68.675,53.42666667,43.43,34.03666667,46.65,37.85,22.8447619,28.835,28.935,26.945
32,35.63,98.1,49.275,41.35,22.69166667,22.19166667,23.58,29.85,31.09,45.8,36.845
33,35.63,98.1,49.275,41.35,22.69166667,22.19166667,23.58,29.85,31.09,45.8,36.845
34,16.85,63.09166667,32.55833333,20.34333333,21.725,24.72619048,33.63333333,25.43833333,29.76,14.9,21.43
35,16.85,63.09166667,32.55833333,20.34333333,21.725,24.72619048,33.63333333,25.43833333,29.76,14.9,21.43
36,16.85,63.09166667,32.55833333,20.34333333,21.725,24.72619048,33.63333333,25.43833333,29.76,14.9,21.43
37,32.33333333,74.20666667,40.54166667,30.95,24.4,22.2,21.48,34.87904762,26.51,34.63333333,24.46666667
38,32.33333333,74.20666667,40.54166667,30.95,24.4,22.2,21.48,34.87904762,26.51,34.63333333,24.46666667
39,18.41,60.22333333,21.10666667,31.68333333,21.32333333,12.61666667,23.9,19.18095238,16.74,13.71666667,17.42857143
40,18.41,60.22333333,21.10666667,31.68333333,21.32333333,12.61666667,23.9,19.18095238,16.74,13.71666667,17.42857143
41,18.41,60.22333333,21.10666667,31.68333333,21.32333333,12.61666667,23.9,19.18095238,16.74,13.71666667,17.42857143
42,29.65,19.125,27.35,15.82333333,52.875,21.58333333,41.43333333,16,43.56666667,34.45,11.26666667
43,29.65,19.125,27.35,15.82333333,52.875,21.58333333,41.43333333,16,43.56666667,34.45,11.26666667
44,20.08333333,42.06666667,36.3,21.51833333,31.27333333,22.2297619,24.25666667,26.88333333,26.81666667,37.63666667,22.96666667
45,20.08333333,42.06666667,36.3,21.51833333,31.27333333,22.2297619,24.25666667,26.88333333,26.81666667,37.63666667,22.96666667
46,23.775,18.48333333,15.3625,19.5,13.07857143,19.875,12.675,14.625,16.775,17.42142857,25.45
47,23.775,18.48333333,15.3625,19.5,13.07857143,19.875,12.675,14.625,16.775,17.42142857,25.45
48,23.775,18.48333333,15.3625,19.5,13.07857143,19.875,12.675,14.625,16.775,17.42142857,25.45
49,23.7,22.45,5.8,20.6,20.5,15.35,23.14,20.40666667,21.3,25.16666667,18.4
50,23.7,22.45,5.8,20.6,20.5,15.35,23.14,20.40666667,21.3,25.16666667,18.4
51,19.63833333,27.50416667,30.52738095,21.405,29.51,18.89404762,27.325,12.98166667,34.66333333,24.52666667,20.91833333
52,19.63833333,27.50416667,30.52738095,21.405,29.51,18.89404762,27.325,12.98166667,34.66333333,24.52666667,20.91833333
53,19.63833333,27.50416667,30.52738095,21.405,29.51,18.89404762,27.325,12.98166667,34.66333333,24.52666667,20.91833333
54,7.206666667,9.157222222,5.98,6.558333333,6.222777778,5.515,7.023333333,6.325,5.770833333,10.55,7.591666667
55,7.206666667,9.157222222,5.98,6.558333333,6.222777778,5.515,7.023333333,6.325,5.770833333,10.55,7.591666667
56,7.206666667,9.157222222,5.98,6.558333333,6.222777778,5.515,7.023333333,6.325,5.770833333,10.55,7.591666667
57,95.20857143,139.625,82.14642857,73.37619048,77.41666667,104.4078571,61.33166667,72.475,115.035,71.50833333,52.755
58,95.20857143,139.625,82.14642857,73.37619048,77.41666667,104.4078571,61.33166667,72.475,115.035,71.50833333,52.755
59,95.20857143,139.625,82.14642857,73.37619048,77.41666667,104.4078571,61.33166667,72.475,115.035,71.50833333,52.755
60,60.24166667,87.57166667,80.18333333,84.86666667,66.075,58.055,61.59166667,51.35833333,82.48333333,64.245,78.85
61,60.24166667,87.57166667,80.18333333,84.86666667,66.075,58.055,61.59166667,51.35833333,82.48333333,64.245,78.85
62,80.84,129.2666667,81.56666667,80.74761905,48.65833333,73.13333333,73.4,71.1,92.13333333,97.965,50.53333333
63,80.84,129.2666667,81.56666667,80.74761905,48.65833333,73.13333333,73.4,71.1,92.13333333,97.965,50.53333333
64,74.8552381,86.43333333,51.3,58.76666667,104.7,82.7,58.8,37.43333333,81.46,108.7,52.64
65,74.8552381,86.43333333,51.3,58.76666667,104.7,82.7,58.8,37.43333333,81.46,108.7,52.64
66,172.7,175.1116667,73.58833333,189.4166667,111.6881746,133.4666667,211.2371429,152.5758333,120.4816667,248.7428571,171.797619
67,172.7,175.1116667,73.58833333,189.4166667,111.6881746,133.4666667,211.2371429,152.5758333,120.4816667,248.7428571,171.797619
68,172.7,175.1116667,73.58833333,189.4166667,111.6881746,133.4666667,211.2371429,152.5758333,120.4816667,248.7428571,171.797619
69,133.3566667,86.80666667,122.8,107.8,121.0933333,125.0933333,125.2,144.0933333,100.3066667,113.4133333,98.43333333
70,133.3566667,86.80666667,122.8,107.8,121.0933333,125.0933333,125.2,144.0933333,100.3066667,113.4133333,98.43333333
71,133.3566667,86.80666667,122.8,107.8,121.0933333,125.0933333,125.2,144.0933333,100.3066667,113.4133333,98.43333333
72,87.01785714,46.76,93.75,61.05,28.37,51.66547619,85.99642857,79.9,57.78333333,72.43571429,74.25
73,87.01785714,46.76,93.75,61.05,28.37,51.66547619,85.99642857,79.9,57.78333333,72.43571429,74.25
74,87.01785714,46.76,93.75,61.05,28.37,51.66547619,85.99642857,79.9,57.78333333,72.43571429,74.25
75,36.685,49.03333333,38.27083333,42.82,77.185,94.91333333,45.635,53.61047619,50.135,45.57333333,49.82333333
76,36.685,49.03333333,38.27083333,42.82,77.185,94.91333333,45.635,53.61047619,50.135,45.57333333,49.82333333
77,36.685,49.03333333,38.27083333,42.82,77.185,94.91333333,45.635,53.61047619,50.135,45.57333333,49.82333333
78,55.50833333,31.175,38.11666667,46.52333333,46.21166667,64.78666667,47.18,64.53,39.87166667,43.02333333,55.81833333
79,55.50833333,31.175,38.11666667,46.52333333,46.21166667,64.78666667,47.18,64.53,39.87166667,43.02333333,55.81833333
80,55.50833333,31.175,38.11666667,46.52333333,46.21166667,64.78666667,47.18,64.53,39.87166667,43.02333333,55.81833333
81,68.43142857,88.61666667,71.90833333,102.1033333,94.43,77.33166667,84.79333333,53.425,69.45,80.855,83.50916667
82,68.43142857,88.61666667,71.90833333,102.1033333,94.43,77.33166667,84.79333333,53.425,69.45,80.855,83.50916667
83,68.43142857,88.61666667,71.90833333,102.1033333,94.43,77.33166667,84.79333333,53.425,69.45,80.855,83.50916667
84,77.84722222,106.0616667,74.64166667,83.86666667,83.56809524,95.46666667,87.53,107.092619,99.11547619,87.21666667,111.0166667
85,77.84722222,106.0616667,74.64166667,83.86666667,83.56809524,95.46666667,87.53,107.092619,99.11547619,87.21666667,111.0166667
86,77.84722222,106.0616667,74.64166667,83.86666667,83.56809524,95.46666667,87.53,107.092619,99.11547619,87.21666667,111.0166667
87,74.75357143,71.18190476,76.20666667,73.54416667,105.3166667,54.61547619,88.49666667,56.73333333,88.7,85.33333333,97.975
88,74.75357143,71.18190476,76.20666667,73.54416667,105.3166667,54.61547619,88.49666667,56.73333333,88.7,85.33333333,97.975
89,74.75357143,71.18190476,76.20666667,73.54416667,105.3166667,54.61547619,88.49666667,56.73333333,88.7,85.33333333,97.975
90,125.8166667,92.58071429,143.9666667,101.0833333,98.67083333,112.3916667,144.275,91.04761905,103.5383333,121.7566667,106.07
91,125.8166667,92.58071429,143.9666667,101.0833333,98.67083333,112.3916667,144.275,91.04761905,103.5383333,121.7566667,106.07
92,125.8166667,92.58071429,143.9666667,101.0833333,98.67083333,112.3916667,144.275,91.04761905,103.5383333,121.7566667,106.07
93,101.4566667,89.85666667,102.1416667,91.84166667,80.96333333,113.0516667,91.66,112.9733333,81.17222222,83.13333333,67.82619048
94,101.4566667,89.85666667,102.1416667,91.84166667,80.96333333,113.0516667,91.66,112.9733333,81.17222222,83.13333333,67.82619048
95,101.4566667,89.85666667,102.1416667,91.84166667,80.96333333,113.0516667,91.66,112.9733333,81.17222222,83.13333333,67.82619048
96,22.2,16.52,24.66666667,24.73333333,17.83333333,15.73333333,22.16666667,23.56666667,20.5,26.99,16.96666667
97,22.2,16.52,24.66666667,24.73333333,17.83333333,15.73333333,22.16666667,23.56666667,20.5,26.99,16.96666667
98,7.816666667,11.475,14.10833333,9.856666667,7.866666667,7.396666667,6.549166667,6.07,7.6,9.393333333,6.548809524
99,7.816666667,11.475,14.10833333,9.856666667,7.866666667,7.396666667,6.549166667,6.07,7.6,9.393333333,6.548809524
100,7.816666667,11.475,14.10833333,9.856666667,7.866666667,7.396666667,6.549166667,6.07,7.6,9.393333333,6.548809524
101,16.58333333,18.13166667,24.04666667,13.03047619,17.66666667,18.40238095,18.14333333,9.55,14.66666667,14.26,22.04761905
102,16.58333333,18.13166667,24.04666667,13.03047619,17.66666667,18.40238095,18.14333333,9.55,14.66666667,14.26,22.04761905
103,16.58333333,18.13166667,24.04666667,13.03047619,17.66666667,18.40238095,18.14333333,9.55,14.66666667,14.26,22.04761905
104,4.066666667,4.485,5.533333333,8.807142857,4.538333333,5.138333333,4.529761905,5.318333333,4.741666667,5.551666667,4.258333333
105,4.066666667,4.485,5.533333333,8.807142857,4.538333333,5.138333333,4.529761905,5.318333333,4.741666667,5.551666667,4.258333333
106,4.066666667,4.485,5.533333333,8.807142857,4.538333333,5.138333333,4.529761905,5.318333333,4.741666667,5.551666667,4.258333333
107,11.675,8.441666667,7.2,9.991666667,9.365,9.1,6.741666667,9.916666667,8.78,7.388333333,14.84166667
108,11.675,8.441666667,7.2,9.991666667,9.365,9.1,6.741666667,9.916666667,8.78,7.388333333,14.84166667
109,11.675,8.441666667,7.2,9.991666667,9.365,9.1,6.741666667,9.916666667,8.78,7.388333333,14.84166667
110,81.82,176.3952381,108.9095238,85.455,122.4066667,90.13333333,88,63.67333333,178.405,94.53333333,125.0566667
111,81.82,176.3952381,108.9095238,85.455,122.4066667,90.13333333,88,63.67333333,178.405,94.53333333,125.0566667
112,81.82,176.3952381,108.9095238,85.455,122.4066667,90.13333333,88,63.67333333,178.405,94.53333333,125.0566667
113,125.13,116.61,121.525,75.64333333,149.585,114.6,145.2683333,91.29333333,85.33,124.1,124.78
114,125.13,116.61,121.525,75.64333333,149.585,114.6,145.2683333,91.29333333,85.33,124.1,124.78
115,125.13,116.61,121.525,75.64333333,149.585,114.6,145.2683333,91.29333333,85.33,124.1,124.78
116,94.32,82.20928571,72.72333333,87.54190476,67.41333333,92.10809524,51.65857143,69.17952381,74.325,97.26666667,64.13
117,94.32,82.20928571,72.72333333,87.54190476,67.41333333,92.10809524,51.65857143,69.17952381,74.325,97.26666667,64.13
118,94.32,82.20928571,72.72333333,87.54190476,67.41333333,92.10809524,51.65857143,69.17952381,74.325,97.26666667,64.13
119,84.73333333,71.86190476,84.70666667,71.56190476,100.3933333,82.36666667,89.80666667,84.91333333,68.97238095,88.3,75.52285714
120,84.73333333,71.86190476,84.70666667,71.56190476,100.3933333,82.36666667,89.80666667,84.91333333,68.97238095,88.3,75.52285714
121,84.73333333,71.86190476,84.70666667,71.56190476,100.3933333,82.36666667,89.80666667,84.91333333,68.97238095,88.3,75.52285714
122,83.85,65.6,97.70357143,80.935,96.36,100.4,72.20285714,56.78642857,81.9,70.09166667,76.5
123,83.85,65.6,97.70357143,80.935,96.36,100.4,72.20285714,56.78642857,81.9,70.09166667,76.5
124,83.85,65.6,97.70357143,80.935,96.36,100.4,72.20285714,56.78642857,81.9,70.09166667,76.5
125,55,59.95333333,77.01611111,78.38166667,75.65833333,76.35,68.38857143,51.225,72.38333333,97.40857143,62.80333333
126,55,59.95333333,77.01611111,78.38166667,75.65833333,76.35,68.38857143,51.225,72.38333333,97.40857143,62.80333333
127,55,59.95333333,77.01611111,78.38166667,75.65833333,76.35,68.38857143,51.225,72.38333333,97.40857143,62.80333333
128,51.315,38.28333333,55.46,38.4975,40.34071429,47.5,36.2875,45.09,41.09357143,40.72142857,37.58666667
129,51.315,38.28333333,55.46,38.4975,40.34071429,47.5,36.2875,45.09,41.09357143,40.72142857,37.58666667
130,51.315,38.28333333,55.46,38.4975,40.34071429,47.5,36.2875,45.09,41.09357143,40.72142857,37.58666667
131,39.6,28.46666667,29.16666667,31.1,28.29,14.87333333,34.48666667,36.03333333,27.73261905,28.06666667,28.3
132,39.6,28.46666667,29.16666667,31.1,28.29,14.87333333,34.48666667,36.03333333,27.73261905,28.06666667,28.3
133,11.02,32.28,14.6,17.86666667,16.75,8.68,10.76285714,23.55047619,15.62,19.09333333,14.95428571
134,11.02,32.28,14.6,17.86666667,16.75,8.68,10.76285714,23.55047619,15.62,19.09333333,14.95428571
135,11.02,32.28,14.6,17.86666667,16.75,8.68,10.76285714,23.55047619,15.62,19.09333333,14.95428571
136,19.38333333,33.525,27.89166667,11.675,20.84166667,18.55833333,31.11666667,22.31666667,17.38333333,12.86666667,18
137,19.38333333,33.525,27.89166667,11.675,20.84166667,18.55833333,31.11666667,22.31666667,17.38333333,12.86666667,18
138,21.90333333,15.16666667,26.46904762,17.885,17.145,21.955,18.71738095,19.74333333,23.94,19.725,20.89166667
139,21.90333333,15.16666667,26.46904762,17.885,17.145,21.955,18.71738095,19.74333333,23.94,19.725,20.89166667
140,21.90333333,15.16666667,26.46904762,17.885,17.145,21.955,18.71738095,19.74333333,23.94,19.725,20.89166667
141,24.38666667,26.01666667,24.15952381,22.77142857,25.78666667,32.31666667,21.76428571,30.34,30.66666667,22.11333333,21.64166667
142,24.38666667,26.01666667,24.15952381,22.77142857,25.78666667,32.31666667,21.76428571,30.34,30.66666667,22.11333333,21.64166667
143,24.38666667,26.01666667,24.15952381,22.77142857,25.78666667,32.31666667,21.76428571,30.34,30.66666667,22.11333333,21.64166667
144,18.21666667,16.5,19.37,23.825,16.06666667,12.81,17.29833333,13.86166667,15.60333333,12.75,21.43166667
145,18.21666667,16.5,19.37,23.825,16.06666667,12.81,17.29833333,13.86166667,15.60333333,12.75,21.43166667
146,18.21666667,16.5,19.37,23.825,16.06666667,12.81,17.29833333,13.86166667,15.60333333,12.75,21.43166667
147,33.04952381,37.4,39.36222222,42.59285714,47.9,31.15,41.03333333,36.10666667,38.06666667,41.34166667,39.98
148,33.04952381,37.4,39.36222222,42.59285714,47.9,31.15,41.03333333,36.10666667,38.06666667,41.34166667,39.98
149,33.04952381,37.4,39.36222222,42.59285714,47.9,31.15,41.03333333,36.10666667,38.06666667,41.34166667,39.98
150,8.7,11.52,8.316666667,6.296666667,10.78333333,8.516666667,6.806666667,6.5,6.621666667,7.275,5.532857143
151,8.7,11.52,8.316666667,6.296666667,10.78333333,8.516666667,6.806666667,6.5,6.621666667,7.275,5.532857143
152,8.7,11.52,8.316666667,6.296666667,10.78333333,8.516666667,6.806666667,6.5,6.621666667,7.275,5.532857143
153,11.35416667,11.615,18.23666667,11.735,12.61,12.61,11.14761905,12.8,13.23095238,14.71666667,10.12666667
154,11.35416667,11.615,18.23666667,11.735,12.61,12.61,11.14761905,12.8,13.23095238,14.71666667,10.12666667
155,11.35416667,11.615,18.23666667,11.735,12.61,12.61,11.14761905,12.8,13.23095238,14.71666667,10.12666667
156,6.868333333,7.01,6.5,5.874761905,6.320238095,6.166666667,5.885714286,6.633333333,7.833333333,6.42,7.756666667
157,6.868333333,7.01,6.5,5.874761905,6.320238095,6.166666667,5.885714286,6.633333333,7.833333333,6.42,7.756666667
158,6.868333333,7.01,6.5,5.874761905,6.320238095,6.166666667,5.885714286,6.633333333,7.833333333,6.42,7.756666667
159,7.045,7.125,12.425,7.875,7.675,7.84,6.316666667,9.381666667,11.03,8.13,7.59
160,7.045,7.125,12.425,7.875,7.675,7.84,6.316666667,9.381666667,11.03,8.13,7.59
161,7.045,7.125,12.425,7.875,7.675,7.84,6.316666667,9.381666667,11.03,8.13,7.59
162,7.933333333,8.886666667,6.733333333,7.733333333,7.8,7.953333333,6.257142857,8.793333333,7.953333333,8.173333333,6.793333333
163,7.933333333,8.886666667,6.733333333,7.733333333,7.8,7.953333333,6.257142857,8.793333333,7.953333333,8.173333333,6.793333333
164,7.451904762,7.239166667,9.533333333,7.678333333,7.288333333,8.858333333,8.775,9.588333333,8.05,7.118333333,6.595
165,7.451904762,7.239166667,9.533333333,7.678333333,7.288333333,8.858333333,8.775,9.588333333,8.05,7.118333333,6.595
166,7.451904762,7.239166667,9.533333333,7.678333333,7.288333333,8.858333333,8.775,9.588333333,8.05,7.118333333,6.595
167,33.12666667,32.14952381,36.16,34.50833333,34.09222222,21.735,29.425,19.225,38.425,39.70083333,30.8702381
168,33.12666667,32.14952381,36.16,34.50833333,34.09222222,21.735,29.425,19.225,38.425,39.70083333,30.8702381
169,33.12666667,32.14952381,36.16,34.50833333,34.09222222,21.735,29.425,19.225,38.425,39.70083333,30.8702381
170,10.16333333,8.325,7.696666667,10.7,10.4,8.961904762,21.00333333,12.68666667,6.866666667,7.366666667,6.353333333
171,10.16333333,8.325,7.696666667,10.7,10.4,8.961904762,21.00333333,12.68666667,6.866666667,7.366666667,6.353333333
172,21.5,15,21.945,20.91,25.46,26.02190476,22.72,14.48,27.84,31.26571429,17.78
173,21.5,15,21.945,20.91,25.46,26.02190476,22.72,14.48,27.84,31.26571429,17.78
174,21.5,15,21.945,20.91,25.46,26.02190476,22.72,14.48,27.84,31.26571429,17.78
175,15.05,22.9,28.99333333,21.795,32.44166667,30.58,24.06785714,23.225,39.32071429,31.16666667,15.00595238
176,15.05,22.9,28.99333333,21.795,32.44166667,30.58,24.06785714,23.225,39.32071429,31.16666667,15.00595238
177,15.05,22.9,28.99333333,21.795,32.44166667,30.58,24.06785714,23.225,39.32071429,31.16666667,15.00595238
178,8.5,5.933333333,10.67666667,9.266666667,8.96,8.5,13.08333333,11.55666667,8.045,20.45666667,10.055
179,8.5,5.933333333,10.67666667,9.266666667,8.96,8.5,13.08333333,11.55666667,8.045,20.45666667,10.055
180,14.04880952,21.31666667,11.92666667,22.46666667,16.4,9.816666667,12.63333333,15.55,17.33333333,20.80952381,11.31666667
181,14.04880952,21.31666667,11.92666667,22.46666667,16.4,9.816666667,12.63333333,15.55,17.33333333,20.80952381,11.31666667
182,9.576666667,10.78666667,6.46,8.666666667,9.365,7.06,6.233333333,5.996666667,9.684761905,14.8,9.663333333
183,9.576666667,10.78666667,6.46,8.666666667,9.365,7.06,6.233333333,5.996666667,9.684761905,14.8,9.663333333
184,9.576666667,10.78666667,6.46,8.666666667,9.365,7.06,6.233333333,5.996666667,9.684761905,14.8,9.663333333
185,4.12,3.953333333,5.963333333,6.4,3.866666667,1.766666667,3.233333333,8.3,5.85,6.3,3.961666667
186,4.12,3.953333333,5.963333333,6.4,3.866666667,1.766666667,3.233333333,8.3,5.85,6.3,3.961666667
187,3.908333333,9.725,4.168333333,6.708333333,4.628333333,4.488333333,5.866666667,5.541666667,3.1,3.566666667,5.516666667
188,3.908333333,9.725,4.168333333,6.708333333,4.628333333,4.488333333,5.866666667,5.541666667,3.1,3.566666667,5.516666667
189,75.08571429,60.83333333,50.8,70.37166667,53.28,52,54.72,56.08,73.64666667,78.96,80.3
190,75.08571429,60.83333333,50.8,70.37166667,53.28,52,54.72,56.08,73.64666667,78.96,80.3
191,25.46190476,66.58,59.03333333,47.08333333,33.10571429,33.54666667,44.12380952,37.83809524,65.92666667,50.73333333,54.44333333
192,25.46190476,66.58,59.03333333,47.08333333,33.10571429,33.54666667,44.12380952,37.83809524,65.92666667,50.73333333,54.44333333
193,25.46190476,66.58,59.03333333,47.08333333,33.10571429,33.54666667,44.12380952,37.83809524,65.92666667,50.73333333,54.44333333
194,56.75333333,26.16666667,39.22333333,32.855,35.94,38.37,37.72857143,55.36666667,42.73333333,49.67916667,22.22833333
195,56.75333333,26.16666667,39.22333333,32.855,35.94,38.37,37.72857143,55.36666667,42.73333333,49.67916667,22.22833333
196,56.75333333,26.16666667,39.22333333,32.855,35.94,38.37,37.72857143,55.36666667,42.73333333,49.67916667,22.22833333
197,50.635,44.75,56.94333333,37.58333333,52.00833333,40.12642857,49.8247619,45.01047619,35.34166667,47.67666667,41.56666667
198,50.635,44.75,56.94333333,37.58333333,52.00833333,40.12642857,49.8247619,45.01047619,35.34166667,47.67666667,41.56666667
199,50.635,44.75,56.94333333,37.58333333,52.00833333,40.12642857,49.8247619,45.01047619,35.34166667,47.67666667,41.56666667
200,33.98666667,29.05,25.87666667,31.65,35.05,27.7,33.79666667,28.67333333,29.29,25.91333333,33.45333333
201,33.98666667,29.05,25.87666667,31.65,35.05,27.7,33.79666667,28.67333333,29.29,25.91333333,33.45333333
202,33.98666667,29.05,25.87666667,31.65,35.05,27.7,33.79666667,28.67333333,29.29,25.91333333,33.45333333
203,32.63571429,27.65714286,31.90833333,36.53333333,18.4,32.01666667,41.20833333,29.67666667,31.94333333,19.13,29.05833333
204,32.63571429,27.65714286,31.90833333,36.53333333,18.4,32.01666667,41.20833333,29.67666667,31.94333333,19.13,29.05833333
205,32.63571429,27.65714286,31.90833333,36.53333333,18.4,32.01666667,41.20833333,29.67666667,31.94333333,19.13,29.05833333
206,24.56666667,25.05,20,16.7,17.18,18.48,36,22.29,25.7475,19.3425,23.48857143
207,24.56666667,25.05,20,16.7,17.18,18.48,36,22.29,25.7475,19.3425,23.48857143
208,24.56666667,25.05,20,16.7,17.18,18.48,36,22.29,25.7475,19.3425,23.48857143
209,2.375,2.783333333,3.585,1.6,4.666666667,4.475,2.125,2.34,3.033333333,2.483333333,4.05
210,2.375,2.783333333,3.585,1.6,4.666666667,4.475,2.125,2.34,3.033333333,2.483333333,4.05
211,3.966666667,2.385714286,2.077777778,2.325,5.342857143,2.725,2.547619048,2.68452381,2.8,5.741666667,3.7
212,3.966666667,2.385714286,2.077777778,2.325,5.342857143,2.725,2.547619048,2.68452381,2.8,5.741666667,3.7
213,3.966666667,2.385714286,2.077777778,2.325,5.342857143,2.725,2.547619048,2.68452381,2.8,5.741666667,3.7
214,6.531190476,5.8,4.016666667,6.305,6.4,6.976666667,6.95,6.553333333,5.433333333,6.4,7.481666667
215,6.531190476,5.8,4.016666667,6.305,6.4,6.976666667,6.95,6.553333333,5.433333333,6.4,7.481666667
216,6.531190476,5.8,4.016666667,6.305,6.4,6.976666667,6.95,6.553333333,5.433333333,6.4,7.481666667
217,2.6,7.4,7.39,4.2,6.253333333,7.726666667,7.433333333,9.35,12.05,4.08,3.425
218,2.6,7.4,7.39,4.2,6.253333333,7.726666667,7.433333333,9.35,12.05,4.08,3.425
219,12.46666667,6.554166667,5.958333333,9.615,9.761904762,10.03833333,14.075,9.085,8.541666667,11.09,10.20833333
220,12.46666667,6.554166667,5.958333333,9.615,9.761904762,10.03833333,14.075,9.085,8.541666667,11.09,10.20833333
221,8.166666667,6.833333333,6.446666667,6.891666667,5.383333333,7.516666667,5.4,7.7,7.183333333,5.3,18.45
222,8.166666667,6.833333333,6.446666667,6.891666667,5.383333333,7.516666667,5.4,7.7,7.183333333,5.3,18.45
223,9.1,11.66666667,11.08333333,10.23333333,6.916666667,11.75,13.19,17.455,14.77333333,16.85,19.4
224,9.1,11.66666667,11.08333333,10.23333333,6.916666667,11.75,13.19,17.455,14.77333333,16.85,19.4
225,7.443333333,9.416666667,11.93333333,20.06666667,10.43333333,6.546666667,9.52,11.05,10.425,7.9,7.433333333
226,7.443333333,9.416666667,11.93333333,20.06666667,10.43333333,6.546666667,9.52,11.05,10.425,7.9,7.433333333
227,8.466666667,8.466666667,9.45,7.8,9.933333333,8.00952381,14.76666667,10.71666667,9.883333333,19.14952381,13.28333333
228,8.466666667,8.466666667,9.45,7.8,9.933333333,8.00952381,14.76666667,10.71666667,9.883333333,19.14952381,13.28333333
229,11.66666667,28.72142857,13.17,10.2,7.503333333,14.035,14.22214286,10.72738095,11.33333333,18.41,17.56666667
230,11.66666667,28.72142857,13.17,10.2,7.503333333,14.035,14.22214286,10.72738095,11.33333333,18.41,17.56666667
231,11.66666667,28.72142857,13.17,10.2,7.503333333,14.035,14.22214286,10.72738095,11.33333333,18.41,17.56666667
232,74.49166667,80.85714286,73.15666667,75.81547619,89.13333333,76.61666667,86.50619048,80.17083333,64.64047619,94.81666667,91.58380952
233,74.49166667,80.85714286,73.15666667,75.81547619,89.13333333,76.61666667,86.50619048,80.17083333,64.64047619,94.81666667,91.58380952
